"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"8";"2021-05-03 13:12:08";"Squat/Bench";"3811";"Bench Press (Barbell)";"6";"43.09127515";"8";"";"";"";"";""
"8";"2021-05-03 13:12:08";"Squat/Bench";"3811";"Bench Press (Barbell)";"7";"43.09127515";"8";"";"";"";"";""
"8";"2021-05-03 13:12:08";"Squat/Bench";"3811";"Bench Press (Barbell)";"8";"43.09127515";"8";"";"";"";"";""
"8";"2021-05-03 13:12:08";"Squat/Bench";"3811";"Ball Slams";"1";"9.071847400000001";"20";"";"";"";"";""
"8";"2021-05-03 13:12:08";"Squat/Bench";"3811";"Ball Slams";"2";"9.071847400000001";"20";"";"";"";"";""
"8";"2021-05-03 13:12:08";"Squat/Bench";"3811";"Ball Slams";"3";"9.071847400000001";"20";"";"";"";"";""
"8";"2021-05-03 13:12:08";"Squat/Bench";"3811";"Ball Slams";"4";"9.071847400000001";"20";"";"";"";"";""
"8";"2021-05-03 13:12:08";"Squat/Bench";"3811";"Ball Slams";"5";"9.071847400000001";"20";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Lat Pulldown (Machine)";"1";"24.947580350000003";"20";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Lat Pulldown (Machine)";"2";"31.751465900000003";"15";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Lat Pulldown (Machine)";"3";"31.751465900000003";"15";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Lat Pulldown (Machine)";"4";"31.751465900000003";"15";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"T Bar Row";"Note";"";"";"";"";"";"Narrow grip";""
"9";"2021-05-04 04:04:27";"Back";"4133";"T Bar Row";"1";"11.33980925";"15";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"T Bar Row";"2";"15.875732950000002";"10";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"T Bar Row";"3";"15.875732950000002";"15";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"T Bar Row";"4";"18.143694800000002";"12";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Romanian Deadlift (Barbell)";"1";"29.48350405";"15";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Romanian Deadlift (Barbell)";"2";"43.09127515";"15";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Romanian Deadlift (Barbell)";"3";"52.163122550000004";"15";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Romanian Deadlift (Barbell)";"4";"61.23496995";"8";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Romanian Deadlift (Barbell)";"5";"61.23496995";"10";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Romanian Deadlift (Barbell)";"6";"61.23496995";"8";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Reverse Fly (Machine)";"1";"18.143694800000002";"15";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Reverse Fly (Machine)";"2";"20.41165665";"10";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Reverse Fly (Machine)";"3";"20.41165665";"10";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Back Extension (Machine)";"Note";"";"";"";"";"";"In front of pec deck";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Back Extension (Machine)";"1";"45.359237";"15";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Back Extension (Machine)";"2";"45.359237";"15";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Back Extension (Machine)";"3";"45.359237";"15";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Seated Wide-Grip Row (Cable)";"Note";"";"";"";"";"";"One arm w/ rotation";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Seated Wide-Grip Row (Cable)";"1";"12.473790175000001";"15";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Seated Wide-Grip Row (Cable)";"2";"12.473790175000001";"15";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Seated Wide-Grip Row (Cable)";"3";"12.473790175000001";"15";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Seated Wide-Grip Row (Cable)";"4";"12.473790175000001";"15";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Seated Wide-Grip Row (Cable)";"5";"12.473790175000001";"15";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Seated Wide-Grip Row (Cable)";"6";"12.473790175000001";"15";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Side Bend (Dumbbell)";"1";"11.33980925";"15";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Side Bend (Dumbbell)";"2";"11.33980925";"15";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Side Bend (Dumbbell)";"3";"11.33980925";"15";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Side Bend (Dumbbell)";"4";"11.33980925";"15";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Good Morning (Barbell)";"1";"20.41165665";"15";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Good Morning (Barbell)";"2";"29.48350405";"15";"";"";"";"";""
"9";"2021-05-04 04:04:27";"Back";"4133";"Good Morning (Barbell)";"3";"38.55535145";"15";"";"";"";"";""
"10";"2021-05-06 04:08:11";"Chest";"4393";"Bench Press (Dumbbell)";"1";"9.071847400000001";"18";"";"";"";"";""
"10";"2021-05-06 04:08:11";"Chest";"4393";"Bench Press (Dumbbell)";"2";"11.33980925";"15";"";"";"";"";""
"10";"2021-05-06 04:08:11";"Chest";"4393";"Bench Press (Dumbbell)";"3";"13.6077711";"12";"";"";"";"";""
"10";"2021-05-06 04:08:11";"Chest";"4393";"Bench Press (Dumbbell)";"4";"15.875732950000002";"12";"";"";"";"";""
"10";"2021-05-06 04:08:11";"Chest";"4393";"Bench Press (Dumbbell)";"5";"15.875732950000002";"12";"";"";"";"";""
"10";"2021-05-06 04:08:11";"Chest";"4393";"Bench Press (Dumbbell)";"6";"15.875732950000002";"12";"";"";"";"";""
"10";"2021-05-06 04:08:11";"Chest";"4393";"Bench Press (Dumbbell)";"7";"15.875732950000002";"12";"";"";"";"";""
"10";"2021-05-06 04:08:11";"Chest";"4393";"Bench Press (Dumbbell)";"8";"15.875732950000002";"14";"";"";"";"";""
"10";"2021-05-06 04:08:11";"Chest";"4393";"Bench Press - Close Grip (Barbell)";"1";"24.947580350000003";"15";"";"";"";"";""
"10";"2021-05-06 04:08:11";"Chest";"4393";"Bench Press - Close Grip (Barbell)";"2";"29.48350405";"12";"";"";"";"";""
"10";"2021-05-06 04:08:11";"Chest";"4393";"Bench Press - Close Grip (Barbell)";"3";"29.48350405";"10";"";"";"";"";""
"10";"2021-05-06 04:08:11";"Chest";"4393";"Bench Press - Wide Grip (Barbell)";"1";"29.48350405";"12";"";"";"";"";""
"10";"2021-05-06 04:08:11";"Chest";"4393";"Incline Bench Press (Barbell)";"1";"20.41165665";"15";"";"";"";"";""
"10";"2021-05-06 04:08:11";"Chest";"4393";"Incline Bench Press (Barbell)";"2";"29.48350405";"14";"";"";"";"";""
"10";"2021-05-06 04:08:11";"Chest";"4393";"Incline Bench Press (Barbell)";"3";"31.751465900000003";"10";"";"";"";"";""
"10";"2021-05-06 04:08:11";"Chest";"4393";"Incline Bench Press (Barbell)";"4";"34.01942775";"10";"";"";"";"";""
"10";"2021-05-06 04:08:11";"Chest";"4393";"Incline Bench Press (Barbell)";"5";"34.01942775";"8";"";"";"";"";""
"10";"2021-05-06 04:08:11";"Chest";"4393";"Cable Crossover";"1";"9.071847400000001";"8";"";"";"";"";""
"10";"2021-05-06 04:08:11";"Chest";"4393";"Cable Crossover";"2";"6.80388555";"12";"";"";"";"";""
"10";"2021-05-06 04:08:11";"Chest";"4393";"Cable Crossover";"3";"6.80388555";"14";"";"";"";"";""
"10";"2021-05-06 04:08:11";"Chest";"4393";"Cable Crossover";"4";"6.80388555";"10";"";"";"";"";""
"10";"2021-05-06 04:08:11";"Chest";"4393";"Cable Crossover";"5";"6.80388555";"10";"";"";"";"";""
"10";"2021-05-06 04:08:11";"Chest";"4393";"Goblet Squat (Kettlebell)";"1";"11.33980925";"15";"";"";"";"";""
"10";"2021-05-06 04:08:11";"Chest";"4393";"Goblet Squat (Kettlebell)";"2";"11.33980925";"15";"";"";"";"";""
"10";"2021-05-06 04:08:11";"Chest";"4393";"Goblet Squat (Kettlebell)";"3";"11.33980925";"15";"";"";"";"";""
"10";"2021-05-06 04:08:11";"Chest";"4393";"Goblet Squat (Kettlebell)";"4";"11.33980925";"15";"";"";"";"";""
"10";"2021-05-06 04:08:11";"Chest";"4393";"Front Squat (Barbell)";"1";"29.48350405";"10";"";"";"";"";""
"10";"2021-05-06 04:08:11";"Chest";"4393";"Front Squat (Barbell)";"2";"31.751465900000003";"12";"";"";"";"";""
"10";"2021-05-06 04:08:11";"Chest";"4393";"Front Squat (Barbell)";"3";"34.01942775";"12";"";"";"";"";""
"10";"2021-05-06 04:08:11";"Chest";"4393";"Front Squat (Barbell)";"4";"34.01942775";"12";"";"";"";"";""
"11";"2021-05-07 04:10:03";"Shoulders";"3231";"Overhead Press (Barbell)";"1";"20.41165665";"10";"";"";"";"";""
"11";"2021-05-07 04:10:03";"Shoulders";"3231";"Overhead Press (Barbell)";"2";"24.947580350000003";"8";"";"";"";"";""
"11";"2021-05-07 04:10:03";"Shoulders";"3231";"Overhead Press (Barbell)";"3";"24.947580350000003";"10";"";"";"";"";""
"11";"2021-05-07 04:10:03";"Shoulders";"3231";"Overhead Press (Barbell)";"4";"27.2155422";"7";"";"";"";"";""
"11";"2021-05-07 04:10:03";"Shoulders";"3231";"Overhead Press (Barbell)";"5";"29.48350405";"5";"";"";"";"";""
"11";"2021-05-07 04:10:03";"Shoulders";"3231";"Overhead Press (Barbell)";"6";"29.48350405";"6";"";"";"";"";""
"11";"2021-05-07 04:10:03";"Shoulders";"3231";"Overhead Press (Barbell)";"7";"29.48350405";"5";"";"";"";"";""
"11";"2021-05-07 04:10:03";"Shoulders";"3231";"Lateral Raise (Dumbbell)";"1";"4.535923700000001";"12";"";"";"";"";""
"11";"2021-05-07 04:10:03";"Shoulders";"3231";"Lateral Raise (Dumbbell)";"2";"4.535923700000001";"11";"";"";"";"";""
"11";"2021-05-07 04:10:03";"Shoulders";"3231";"Lateral Raise (Dumbbell)";"3";"4.535923700000001";"12";"";"";"";"";""
"11";"2021-05-07 04:10:03";"Shoulders";"3231";"Shrug (Machine)";"1";"31.751465900000003";"15";"";"";"";"";""
"11";"2021-05-07 04:10:03";"Shoulders";"3231";"Shrug (Machine)";"2";"31.751465900000003";"15";"";"";"";"";""
"11";"2021-05-07 04:10:03";"Shoulders";"3231";"Shrug (Machine)";"3";"31.751465900000003";"13";"";"";"";"";""
"11";"2021-05-07 04:10:03";"Shoulders";"3231";"Arnold Press (Dumbbell)";"1";"6.80388555";"13";"";"";"";"";""
"11";"2021-05-07 04:10:03";"Shoulders";"3231";"Arnold Press (Dumbbell)";"2";"6.80388555";"13";"";"";"";"";""
"11";"2021-05-07 04:10:03";"Shoulders";"3231";"Arnold Press (Dumbbell)";"3";"6.80388555";"12";"";"";"";"";""
"11";"2021-05-07 04:10:03";"Shoulders";"3231";"Dip machine";"1";"52.163122550000004";"12";"";"";"";"";""
"11";"2021-05-07 04:10:03";"Shoulders";"3231";"Dip machine";"2";"52.163122550000004";"12";"";"";"";"";""
"11";"2021-05-07 04:10:03";"Shoulders";"3231";"Dip machine";"3";"52.163122550000004";"12";"";"";"";"";""
"11";"2021-05-07 04:10:03";"Shoulders";"3231";"Overhead press - PRECOR";"1";"9.071847400000001";"10";"";"";"";"";""
"12";"2021-05-08 07:43:58";"Back/glutes";"3558";"Iso-Lateral Row (Machine)";"1";"20.41165665";"10";"";"";"";"";""
"12";"2021-05-08 07:43:58";"Back/glutes";"3558";"Iso-Lateral Row (Machine)";"2";"20.41165665";"12";"";"";"";"";""
"12";"2021-05-08 07:43:58";"Back/glutes";"3558";"Romanian Deadlift (Barbell)";"1";"29.48350405";"15";"";"";"";"";""
"12";"2021-05-08 07:43:58";"Back/glutes";"3558";"Romanian Deadlift (Barbell)";"2";"61.23496995";"10";"";"";"";"";""
"12";"2021-05-08 07:43:58";"Back/glutes";"3558";"Romanian Deadlift (Barbell)";"3";"61.23496995";"10";"";"";"";"";""
"12";"2021-05-08 07:43:58";"Back/glutes";"3558";"Romanian Deadlift (Barbell)";"4";"61.23496995";"8";"";"";"";"";""
"12";"2021-05-08 07:43:58";"Back/glutes";"3558";"Romanian Deadlift (Barbell)";"5";"61.23496995";"10";"";"";"";"";""
"12";"2021-05-08 07:43:58";"Back/glutes";"3558";"Pull Up (Assisted)";"1";"40.8233133";"13";"";"";"";"";""
"12";"2021-05-08 07:43:58";"Back/glutes";"3558";"Pull Up (Assisted)";"2";"40.8233133";"11";"";"";"";"";""
"12";"2021-05-08 07:43:58";"Back/glutes";"3558";"Pull Up (Assisted)";"3";"40.8233133";"12";"";"";"";"";""
"12";"2021-05-08 07:43:58";"Back/glutes";"3558";"Lat Pulldown (Machine)";"1";"24.947580350000003";"20";"";"";"";"";""
"12";"2021-05-08 07:43:58";"Back/glutes";"3558";"Lat Pulldown (Machine)";"2";"31.751465900000003";"18";"";"";"";"";""
"12";"2021-05-08 07:43:58";"Back/glutes";"3558";"Lat Pulldown (Machine)";"3";"34.01942775";"15";"";"";"";"";""
"12";"2021-05-08 07:43:58";"Back/glutes";"3558";"Lat Pulldown (Machine)";"4";"34.01942775";"15";"";"";"";"";""
"12";"2021-05-08 07:43:58";"Back/glutes";"3558";"Lat Pulldown (Machine)";"5";"34.01942775";"15";"";"";"";"";""
"12";"2021-05-08 07:43:58";"Back/glutes";"3558";"Bent Over Row (Barbell)";"Note";"";"";"";"";"";"Overhand. Bc underhand hurt too much";""
"12";"2021-05-08 07:43:58";"Back/glutes";"3558";"Bent Over Row (Barbell)";"1";"29.48350405";"10";"";"";"";"";""
"12";"2021-05-08 07:43:58";"Back/glutes";"3558";"Bent Over Row (Barbell)";"2";"29.48350405";"10";"";"";"";"";""
"12";"2021-05-08 07:43:58";"Back/glutes";"3558";"Bent Over Row (Barbell)";"3";"29.48350405";"10";"";"";"";"";""
"12";"2021-05-08 07:43:58";"Back/glutes";"3558";"Iso-lateral high row";"1";"20.41165665";"15";"";"";"";"";""
"12";"2021-05-08 07:43:58";"Back/glutes";"3558";"Iso-lateral high row";"2";"20.41165665";"15";"";"";"";"";""
"12";"2021-05-08 07:43:58";"Back/glutes";"3558";"Iso-lateral high row";"3";"24.947580350000003";"12";"";"";"";"";""
"12";"2021-05-08 07:43:58";"Back/glutes";"3558";"Iso-lateral high row";"4";"24.947580350000003";"15";"";"";"";"";""
"12";"2021-05-08 07:43:58";"Back/glutes";"3558";"Iso-lateral high row";"5";"24.947580350000003";"15";"";"";"";"";""
"12";"2021-05-08 07:43:58";"Back/glutes";"3558";"Iso-lateral high row";"6";"24.947580350000003";"14";"";"";"";"";""
"12";"2021-05-08 07:43:58";"Back/glutes";"3558";"Iso-lateral high row";"7";"24.947580350000003";"12";"";"";"";"";""
"12";"2021-05-08 07:43:58";"Back/glutes";"3558";"Iso-lateral high row";"8";"24.947580350000003";"12";"";"";"";"";""
"12";"2021-05-08 07:43:58";"Back/glutes";"3558";"Reverse Fly (Machine)";"1";"20.41165665";"15";"";"";"";"";""
"12";"2021-05-08 07:43:58";"Back/glutes";"3558";"Reverse Fly (Machine)";"2";"20.41165665";"12";"";"";"";"";""
"12";"2021-05-08 07:43:58";"Back/glutes";"3558";"Reverse Fly (Machine)";"3";"20.41165665";"10";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Squat (Barbell)";"1";"20.41165665";"10";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Squat (Barbell)";"2";"29.48350405";"12";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Squat (Barbell)";"3";"43.09127515";"10";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Squat (Barbell)";"4";"52.163122550000004";"10";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Squat (Barbell)";"5";"61.23496995";"6";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Squat (Barbell)";"6";"61.23496995";"6";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Squat (Barbell)";"7";"61.23496995";"7";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Squat (Barbell)";"8";"61.23496995";"7";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Front Squat (Barbell)";"1";"29.48350405";"15";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Front Squat (Barbell)";"2";"29.48350405";"15";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Front Squat (Barbell)";"3";"29.48350405";"15";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Overhead Press (Barbell)";"1";"29.48350405";"8";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Overhead Press (Barbell)";"2";"29.48350405";"7";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Overhead Press (Barbell)";"3";"29.48350405";"6";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Overhead Press (Barbell)";"4";"29.48350405";"7";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Overhead Press (Barbell)";"5";"29.48350405";"6";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Cable Crossover";"1";"4.535923700000001";"20";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Cable Crossover";"2";"4.535923700000001";"20";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Cable Crossover";"3";"4.535923700000001";"20";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Cable Crossover";"4";"4.535923700000001";"20";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Cable Crossover";"5";"6.80388555";"15";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Bench Press (Dumbbell)";"1";"11.33980925";"15";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Bench Press (Dumbbell)";"2";"13.6077711";"15";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Bench Press (Dumbbell)";"3";"13.6077711";"18";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Bench Press (Dumbbell)";"4";"13.6077711";"15";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Bench Press (Dumbbell)";"5";"13.6077711";"15";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Pullover (Dumbbell)";"1";"9.071847400000001";"15";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Pullover (Dumbbell)";"2";"9.071847400000001";"15";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Pullover (Dumbbell)";"3";"9.071847400000001";"20";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Bicep Curl (Dumbbell)";"1";"4.535923700000001";"15";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Bicep Curl (Dumbbell)";"2";"4.535923700000001";"20";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Bicep Curl (Dumbbell)";"3";"4.535923700000001";"20";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Bicep Curl (Dumbbell)";"4";"4.535923700000001";"20";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Bicep Curl (Dumbbell)";"5";"4.535923700000001";"20";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Skullcrusher (Dumbbell)";"1";"4.535923700000001";"20";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Skullcrusher (Dumbbell)";"2";"4.535923700000001";"20";"";"";"";"";""
"13";"2021-05-09 09:49:52";"Morning Workout";"5506";"Skullcrusher (Dumbbell)";"3";"4.535923700000001";"25";"";"";"";"";""
"14";"2021-05-10 04:13:44";"Morning Workout";"2778";"Leg Press";"1";"40.8233133";"20";"";"";"";"";""
"14";"2021-05-10 04:13:44";"Morning Workout";"2778";"Leg Press";"2";"40.8233133";"10";"";"";"";"";""
"14";"2021-05-10 04:13:44";"Morning Workout";"2778";"Leg Press";"3";"40.8233133";"15";"";"";"";"";""
"14";"2021-05-10 04:13:44";"Morning Workout";"2778";"Bench Press (Barbell)";"1";"20.41165665";"20";"";"";"";"";""
"14";"2021-05-10 04:13:44";"Morning Workout";"2778";"Bench Press (Barbell)";"2";"29.48350405";"15";"";"";"";"";""
"14";"2021-05-10 04:13:44";"Morning Workout";"2778";"Bench Press (Barbell)";"3";"38.55535145";"12";"";"";"";"";""
"14";"2021-05-10 04:13:44";"Morning Workout";"2778";"Bench Press (Barbell)";"4";"43.09127515";"8";"";"";"";"";""
"14";"2021-05-10 04:13:44";"Morning Workout";"2778";"Bench Press (Barbell)";"5";"43.09127515";"7";"";"";"";"";""
"14";"2021-05-10 04:13:44";"Morning Workout";"2778";"Bench Press (Barbell)";"6";"43.09127515";"8";"";"";"";"";""
"14";"2021-05-10 04:13:44";"Morning Workout";"2778";"Overhead Press (Smith Machine)";"Note";"";"";"";"";"";"Behind the head";""
"14";"2021-05-10 04:13:44";"Morning Workout";"2778";"Overhead Press (Smith Machine)";"1";"9.071847400000001";"10";"";"";"";"";""
"14";"2021-05-10 04:13:44";"Morning Workout";"2778";"Overhead Press (Smith Machine)";"2";"9.071847400000001";"9";"";"";"";"";""
"14";"2021-05-10 04:13:44";"Morning Workout";"2778";"Overhead Press (Smith Machine)";"3";"6.80388555";"12";"";"";"";"";""
"14";"2021-05-10 04:13:44";"Morning Workout";"2778";"Overhead Press (Smith Machine)";"4";"6.80388555";"10";"";"";"";"";""
"14";"2021-05-10 04:13:44";"Morning Workout";"2778";"Preacher Curl (Dumbbell)";"1";"6.80388555";"15";"";"";"";"";""
"14";"2021-05-10 04:13:44";"Morning Workout";"2778";"Preacher Curl (Dumbbell)";"2";"6.80388555";"15";"";"";"";"";""
"14";"2021-05-10 04:13:44";"Morning Workout";"2778";"Preacher Curl (Dumbbell)";"3";"6.80388555";"15";"";"";"";"";""
"14";"2021-05-10 04:13:44";"Morning Workout";"2778";"Preacher Curl (Dumbbell)";"4";"6.80388555";"15";"";"";"";"";""
"14";"2021-05-10 04:13:44";"Morning Workout";"2778";"Preacher Curl (Dumbbell)";"5";"6.80388555";"13";"";"";"";"";""
"14";"2021-05-10 04:13:44";"Morning Workout";"2778";"Preacher Curl (Dumbbell)";"6";"6.80388555";"18";"";"";"";"";""
"14";"2021-05-10 04:13:44";"Morning Workout";"2778";"Lateral Raise (Dumbbell)";"1";"4.535923700000001";"12";"";"";"";"";""
"14";"2021-05-10 04:13:44";"Morning Workout";"2778";"Lateral Raise (Dumbbell)";"2";"4.535923700000001";"15";"";"";"";"";""
"14";"2021-05-10 04:13:44";"Morning Workout";"2778";"Lateral Raise (Dumbbell)";"3";"4.535923700000001";"15";"";"";"";"";""
"14";"2021-05-10 04:13:44";"Morning Workout";"2778";"Landmine squat";"1";"31.751465900000003";"15";"";"";"";"";""
"14";"2021-05-10 04:13:44";"Morning Workout";"2778";"Landmine squat";"2";"31.751465900000003";"15";"";"";"";"";""
"15";"2021-05-12 04:13:40";"Morning Workout";"2900";"Good Morning (Barbell)";"1";"20.41165665";"15";"";"";"";"";""
"15";"2021-05-12 04:13:40";"Morning Workout";"2900";"Good Morning (Barbell)";"2";"29.48350405";"15";"";"";"";"";""
"15";"2021-05-12 04:13:40";"Morning Workout";"2900";"Good Morning (Barbell)";"3";"29.48350405";"15";"";"";"";"";""
